Temp[C],Rain[mm],Passangers,Day,Month,Year,DayOfWeek,IsHoliday
22.1,0.07,15790.0,22,7,2018,6,0
22.0,0.0,14238.0,23,7,2018,0,0
21.9,0.0,14552.0,24,7,2018,1,0
22.9,0.0,13883.0,25,7,2018,2,0
24.6,0.0,13464.0,26,7,2018,3,0
23.7,0.0,13802.0,27,7,2018,4,0
24.4,0.0,16289.0,28,7,2018,5,0
24.7,0.0,12194.0,29,7,2018,6,0
24.0,0.0,11975.0,30,7,2018,0,0
23.9,0.0,14130.0,31,7,2018,1,0
23.9,0.0,14254.0,1,8,2018,2,0
23.9,0.0,13945.0,2,8,2018,3,0
25.4,0.0,14793.0,3,8,2018,4,0
25.2,0.02,14982.0,4,8,2018,5,0
21.7,0.0,13235.0,5,8,2018,6,0
20.8,0.0,9666.0,6,8,2018,0,0
18.8,0.0,11570.0,7,8,2018,1,0
18.9,0.0,12824.0,8,8,2018,2,0
18.8,0.0,11850.0,9,8,2018,3,0
